time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),relative_humidity_2m_max (%)
05-03-2023,31.2,17.1,0,21.1,55
06-03-2023,31.1,16.7,0,23.1,56
07-03-2023,30.9,16,0,23.4,61
08-03-2023,30.7,16.1,0,22.1,91
09-03-2023,30.4,15.9,0,20.2,64
10-03-2023,30.3,16.4,0,19.8,74
11-03-2023,31.3,15.6,0,22.1,74
12-03-2023,31.1,15.2,0,19.2,98
13-03-2023,31.7,17.4,0,16.6,92
14-03-2023,32.6,17.9,0,18.5,76
15-03-2023,32.5,18.2,0,17.1,85
16-03-2023,30.6,19.9,1.2,12.6,95
17-03-2023,29.3,19.1,3.9,20.3,95
18-03-2023,29.9,18.8,12.4,16.7,96
19-03-2023,30.3,17.6,6.7,17.3,94
20-03-2023,31.3,16.9,0,21.6,93
21-03-2023,31.3,18,0,11.9,87
22-03-2023,31.6,18,0,10.8,93
23-03-2023,33.5,19.2,0,11.4,78
24-03-2023,32.9,19.8,0,14.1,96
25-03-2023,30.7,19.5,1.3,14.4,91
26-03-2023,30.9,20.6,0.4,10.7,83
27-03-2023,35.4,20.1,0,18.4,83
28-03-2023,34.6,20.3,0,12.9,82
29-03-2023,32.2,21.2,5.7,12.2,93
30-03-2023,32.1,20.8,0.6,18.7,79
31-03-2023,31.3,19.7,0.2,13.7,85
01-04-2023,29.6,21.4,1.5,15,79
02-04-2023,33.7,20,0,12.3,85
03-04-2023,32.8,19.6,0,15.6,93
04-04-2023,31,20.8,0.6,16.3,81
05-04-2023,32.4,19,0,14,88
06-04-2023,31.1,20.5,0.2,14.4,83
07-04-2023,32,20.2,0,16.8,91
08-04-2023,32.1,19.4,0,19.9,84
09-04-2023,32.3,18.2,0,13.6,89
10-04-2023,32.8,19.3,0,21.1,97
11-04-2023,33.5,18.7,0,14.6,95
12-04-2023,34.6,18.5,0,19.2,70
13-04-2023,35,18.8,0,20.5,61
14-04-2023,35.1,20,0,21.7,63
15-04-2023,33.9,19.6,0,18.8,55
16-04-2023,34.2,19.4,0,15,52
17-04-2023,34.5,19.4,0,17.1,62
18-04-2023,34.8,20.4,0,17,54
19-04-2023,35.4,20.9,0,15.8,71
20-04-2023,34.8,20.5,0,10.4,81
21-04-2023,33.8,21.3,0,8.8,78
22-04-2023,33.3,21,0,10.1,90
23-04-2023,33.2,21.3,0,13.4,88
24-04-2023,33.7,21.4,0.1,17.6,84
25-04-2023,32,22,2.1,15.8,94
26-04-2023,33.1,21,0.8,14.4,93
27-04-2023,33.6,21,0.1,16.4,94
28-04-2023,32.7,21.2,0.3,16.6,93
